Date,Actual Return,Predicted Return,Actual Volatility,Predicted Volatility,Return Error,Volatility Error,Abs Return Error,Abs Volatility Error
2023-08-17,-0.010986199950843148,-0.004430077661325267,0.00798390070228402,0.004716373033191206,-0.00655612228951788,0.0032675276690928134,0.00655612228951788,0.0032675276690928134
2023-08-18,-0.0012623483986110076,-0.018686914041566454,0.007710700349657859,0.0065979433850680115,0.017424565642955445,0.0011127569645898476,0.017424565642955445,0.0011127569645898476
2023-08-21,0.017062657889354085,-0.007292194729622544,0.009607757914162456,0.006660697320471129,0.02435485261897663,0.0029470605936913266,0.02435485261897663,0.0029470605936913266
2023-08-22,0.0018018667754103688,0.015110207407864316,0.008986847768893594,0.008999029886399114,-0.013308340632453947,-1.218211750552041e-05,0.013308340632453947,1.218211750552041e-05
2023-08-23,0.01407940759076034,0.01529618255097286,0.009223266631081363,0.010588981820914539,-0.0012167749602125192,-0.0013657151898331752,0.0012167749602125192,0.0013657151898331752
2023-08-24,-0.0214985204131628,0.010769377495945202,0.011778068444481073,0.010838295873948578,-0.032267897909108,0.0009397725705324947,0.032267897909108,0.0009397725705324947
2023-08-25,0.00940705591421668,-0.017334200737453592,0.01200894775569975,0.012286251245224282,0.02674125665167027,-0.0002773034895245316,0.02674125665167027,0.0002773034895245316
2023-08-28,0.0022292744334891233,6.790411216093831e-06,0.011649634435734793,0.012102571947314365,0.0022224840222730296,-0.0004529375115795726,0.0022224840222730296,0.0004529375115795726
2023-08-29,0.014550557838457871,0.008002219607686604,0.01218137310968432,0.012314891273641528,0.0065483382307712674,-0.00013351816395720806,0.0065483382307712674,0.00013351816395720806
2023-08-30,0.0011570243428183512,0.011587085292588102,0.012079209659831782,0.012832554160569559,-0.01043006094976975,-0.0007533445007377772,0.01043006094976975,0.0007533445007377772
2023-08-31,-0.0031326267702181413,0.005272848054936286,0.011325618298820015,0.01271722284565169,-0.008405474825154427,-0.0013916045468316748,0.008405474825154427,0.0013916045468316748
2023-09-01,0.0027458593836311405,-0.006719521364210695,0.011211077737567344,0.01096850062298938,0.009465380747841836,0.0002425771145779642,0.009465380747841836,0.0002425771145779642
2023-09-05,0.014878559764882575,0.005779861689542378,0.01094293067003828,0.010302092376357003,0.009098698075340198,0.0006408382936812767,0.009098698075340198,0.0006408382936812767
2023-09-06,-0.0020085143906974187,0.012532653539161533,0.011078840278571702,0.010043842848370918,-0.014541167929858951,0.001034997430200784,0.014541167929858951,0.001034997430200784
2023-09-07,-0.008922223152673407,0.0026924635473044283,0.010965718756914588,0.009304840559875703,-0.011614686699977835,0.0016608781970388845,0.011614686699977835,0.0016608781970388845
2023-09-08,0.01321557378399055,-0.005417089570114118,0.008225122832531254,0.009260955922904065,0.01863266335410467,-0.0010358330903728116,0.01863266335410467,0.0010358330903728116
2023-09-11,0.010979353776263067,0.00632107561359513,0.008345364517054777,0.006479094509743664,0.0046582781626679365,0.0018662700073111124,0.0046582781626679365,0.0018662700073111124
2023-09-12,-0.01825779933740207,0.010353404596371317,0.011057596915936342,0.006594627059186289,-0.028611203933773387,0.004462969856750053,0.028611203933773387,0.004462969856750053
2023-09-13,0.012930641442440641,-0.01217488405642228,0.010872087780001653,0.008421454562004906,0.02510552549886292,0.0024506332179967463,0.02510552549886292,0.0024506332179967463
2023-09-14,0.00785582993686566,0.00305415588909049,0.010995500039455193,0.00787161433015449,0.00480167404777517,0.003123885709300703,0.00480167404777517,0.003123885709300703
2023-09-15,-0.025037024358103947,0.010524938201590707,0.014102173147100551,0.008266968922169809,-0.035561962559694654,0.0058352042249307425,0.035561962559694654,0.0058352042249307425
2023-09-18,-0.0035128117086369623,-0.027547332331015358,0.014146905619472436,0.012461756622431692,0.024034520622378396,0.0016851489970407443,0.024034520622378396,0.0016851489970407443
2023-09-19,-0.0012459247818294803,0.004139253362620774,0.01317504893729832,0.01239679043716823,-0.005385178144450255,0.0007782585001300905,0.005385178144450255,0.0007782585001300905
2023-09-20,-0.02397684597733798,-0.0010483460646269354,0.014993729872618662,0.01164701137791136,-0.022928499912711047,0.0033467184947073014,0.022928499912711047,0.0033467184947073014
2023-09-21,-0.003865554127718324,-0.021305975196301518,0.014879015025978841,0.013192127659082044,0.017440421068583192,0.0016868873668967974,0.017440421068583192,0.0016868873668967974
2023-09-22,-0.007886702914932507,-0.01556860655566101,0.013763923665378703,0.013751027213109982,0.007681903640728504,1.2896452268720826e-05,0.007681903640728504,1.2896452268720826e-05
2023-09-25,0.0016718916730271065,0.002946040170608553,0.012831244546731268,0.01349981561120112,-0.0012741484975814464,-0.0006685710644698511,0.0012741484975814464,0.0006685710644698511
2023-09-26,-0.017005699286677764,0.0024979182319832304,0.012705266438935894,0.012735884693957816,-0.019503617518660993,-3.06182550219216e-05,0.019503617518660993,3.06182550219216e-05
2023-09-27,0.002082293258097159,-0.014895615198068944,0.011293277844427166,0.012923232791249305,0.016977908456166105,-0.0016299549468221392,0.016977908456166105,0.0016299549468221392
2023-09-28,0.002717591102613046,0.0017726116286753038,0.010635333483482343,0.01283258776614584,0.0009449794739377424,-0.0021972542826634977,0.0009449794739377424,0.0021972542826634977
2023-09-29,0.006727336381287512,-0.0011513639328224676,0.009537595899095502,0.01165436264945475,0.00787870031410998,-0.002116766750359248,0.00787870031410998,0.002116766750359248
2023-10-02,0.019160690896679818,-0.000503469848497048,0.01212406713801373,0.009250619012159154,0.019664160745176865,0.0028734481258545757,0.019664160745176865,0.0028734481258545757
2023-10-03,-0.026134140262837894,0.020924384967048775,0.014278244622366841,0.012052822325946838,-0.04705852522988667,0.0022254222964200026,0.04705852522988667,0.0022254222964200026
2023-10-04,0.017773351694355954,-0.016504830897178083,0.014102255784265905,0.012795196666887408,0.034278182591534034,0.0013070591173784969,0.034278182591534034,0.0013070591173784969
2023-10-05,0.0012540196473724238,0.004221072351649253,0.014058387640084201,0.011477092440960209,-0.0029670527042768295,0.0025812951991239924,0.0029670527042768295,0.0025812951991239924
2023-10-06,0.024737052879216723,0.007292477335914909,0.01570450073537304,0.010637467341470825,0.017444575543301814,0.005067033393902215,0.017444575543301814,0.005067033393902215
2023-10-09,0.007822572520734358,0.013701094570377421,0.01575408635886972,0.011409937768011314,-0.005878522049643063,0.004344148590858405,0.005878522049643063,0.004344148590858405
2023-10-10,-0.004335759070917328,0.014866963374411912,0.014329866233865368,0.012148326921604455,-0.01920272244532924,0.002181539312260913,0.01920272244532924,0.002181539312260913
2023-10-11,0.012272123809991863,0.0035985030852239254,0.014446893386418351,0.010409194220599681,0.008673620724767937,0.00403769916581867,0.008673620724767937,0.00403769916581867
2023-10-12,-0.003790535973874493,0.0072710469025292004,0.014764280865466432,0.010375401001334487,-0.011061582876403693,0.004388879864131945,0.011061582876403693,0.004388879864131945
2023-10-13,-0.010357415185903997,-0.0007906613362423725,0.01557876534099498,0.010350801997510971,-0.009566753849661625,0.005227963343484009,0.009566753849661625,0.005227963343484009
2023-10-16,0.014981721796416323,-0.011987775468680717,0.015172896235887313,0.01163673620073657,0.02696949726509704,0.0035361600351507434,0.02696949726509704,0.0035361600351507434
2023-10-17,-0.0017436740657508561,0.009298546696468202,0.011380127436825307,0.010289551968410159,-0.011042220762219059,0.0010905754684151486,0.011042220762219059,0.0010905754684151486
2023-10-18,-0.005872228503558622,0.005461950971695004,0.01108269541908582,0.007644873668220972,-0.011334179475253626,0.0034378217508648475,0.011334179475253626,0.0034378217508648475
2023-10-19,0.0036652873951893324,-0.007464524646147892,0.011054673228762905,0.00865354423922278,0.011129812041337225,0.002401128989540126,0.011129812041337225,0.002401128989540126
2023-10-20,-0.014034783028377688,-0.0009235371907091386,0.009570972580431242,0.00870922287859948,-0.01311124583766855,0.0008617497018317613,0.01311124583766855,0.0008617497018317613
2023-10-23,0.008112165687610558,-0.010887744738626024,0.009598139361461961,0.008916020130323315,0.018999910426236583,0.0006821192311386465,0.018999910426236583,0.0006821192311386465
2023-10-24,0.003674174339553664,0.010512355015128705,0.009540384960651327,0.00823541451825566,-0.006838180675575041,0.001304970442395666,0.006838180675575041,0.001304970442395666
2023-10-25,0.030678224901797124,-0.00016809313677943025,0.01312510286108813,0.008159101705686206,0.030846318038576553,0.004966001155401923,0.030846318038576553,0.004966001155401923
2023-10-26,-0.03751442597661687,0.00975412657745803,0.01825857176712511,0.008436936425377045,-0.047268552554074895,0.009821635341748066,0.047268552554074895,0.009821635341748066
2023-10-27,0.005855586306160285,-0.006855703716670516,0.01803816338345543,0.008735217200298545,0.0127112900228308,0.009302946183156885,0.0127112900228308,0.009302946183156885
2023-10-30,0.02274040214724133,0.005890815621276958,0.01886479823893937,0.007869949825247207,0.016849586525964372,0.010994848413692164,0.016849586525964372,0.010994848413692164
2023-10-31,0.002371782487521739,0.019594021815507904,0.01882967181818432,0.009511325333730444,-0.017222239327986166,0.009318346484453878,0.017222239327986166,0.009318346484453878
2023-11-01,0.02354255596258775,0.00456333020484417,0.019744199242451285,0.009484347902855336,0.01897922575774358,0.010259851339595949,0.01897922575774358,0.010259851339595949
2023-11-02,0.006501629622176516,0.008567267487556072,0.01974471869612235,0.008972500951387151,-0.0020656378653795557,0.010772217744735198,0.0020656378653795557,0.010772217744735198
2023-11-03,0.012861745168437237,0.011071957493974178,0.01863526941051897,0.009042011613139913,0.0017897876744630593,0.009593257797379056,0.0017897876744630593,0.009593257797379056
2023-11-06,0.010572436520143436,0.010247071806038698,0.018654870330368438,0.007130779789560555,0.00032536471410473874,0.011524090540807882,0.00032536471410473874,0.011524090540807882
2023-11-07,0.011219443687792298,0.009207078205962275,0.01860722330186688,0.007077552756510187,0.0020123654818300224,0.011529670545356694,0.0020123654818300224,0.011529670545356694
2023-11-08,0.007405604867269367,0.008200754726141457,0.01696088746573034,0.006589125598975451,-0.00079514985887209,0.01037176186675489,0.00079514985887209,0.01037176186675489
2023-11-09,-0.006910809093924074,0.005869202809037302,0.009034252866481393,0.006590315240519017,-0.012780011902961377,0.002443937625962376,0.012780011902961377,0.002443937625962376
2023-11-10,0.0248968412227378,0.0005515135481162069,0.010097659486033311,0.005006554669800765,0.024345327674621595,0.005091104816232546,0.024345327674621595,0.005091104816232546
2023-11-13,-0.008088385606366292,0.008601445016692393,0.01096065973448117,0.004929825397268043,-0.016689830623058684,0.006030834337213127,0.016689830623058684,0.006030834337213127
2023-11-14,0.009790529939141519,0.006334346977662588,0.01075361300398661,0.0031031784247228245,0.0034561829614789307,0.007650434579263786,0.0034561829614789307,0.007650434579263786
2023-11-15,0.00040601918861692273,-0.0021726940917486766,0.009763268013938614,0.004277341796254766,0.0025787132803655995,0.005485926217683849,0.0025787132803655995,0.005485926217683849
2023-11-16,0.017583246196865052,0.006795052254064333,0.010329837887639587,0.0042253745242148005,0.01078819394280072,0.006104463363424786,0.01078819394280072,0.006104463363424786
2023-11-17,-0.01680089006348295,0.01132453296419986,0.012746451123039291,0.004256575534500228,-0.02812542302768281,0.008489875588539062,0.02812542302768281,0.008489875588539062
2023-11-20,0.020521739709892864,-0.014484128153675117,0.01358951521705726,0.007659341009368712,0.03500586786356798,0.005930174207688548,0.03500586786356798,0.005930174207688548
2023-11-21,-0.011577927693944655,-0.0012479310813150592,0.014498849258071189,0.007586250815885964,-0.010329996612629596,0.006912598442185225,0.010329996612629596,0.006912598442185225
2023-11-22,0.012812661543517862,0.017372445947922303,0.014750106477887279,0.008752689927518749,-0.004559784404404441,0.0059974165503685305,0.004559784404404441,0.0059974165503685305
2023-11-24,-0.0011117092045934667,0.016381805721008728,0.014371104475229431,0.0096059625681803,-0.017493514925602194,0.004765141907049131,0.017493514925602194,0.004765141907049131
2023-11-27,0.003126371542264663,0.009447857442331824,0.01252624790176107,0.009565666569646233,-0.006321485900067161,0.002960581332114836,0.006321485900067161,0.002960581332114836
2023-11-28,0.010802823370884162,-0.012636819072926672,0.01214275746886124,0.011115444194634776,0.023439642443810832,0.0010273132742264646,0.023439642443810832,0.0010273132742264646
2023-11-29,-0.010060031425674111,-0.002364022622215767,0.012796763020435262,0.011227166746403035,-0.007696008803458344,0.001569596274032227,0.007696008803458344,0.001569596274032227
2023-11-30,0.00015832669098516934,-0.010696035688283185,0.012801656265872452,0.01195037575998462,0.010854362379268354,0.0008512805058878328,0.010854362379268354,0.0008512805058878328
2023-12-01,-0.011612282157406456,-0.0008972788222308549,0.012310837377126564,0.011853845326967184,-0.010715003335175602,0.00045699205015937994,0.010715003335175602,0.00045699205015937994
2023-12-04,-0.014338770048769043,-0.005699208323937762,0.0119655839161342,0.01145725085585546,-0.008639561724831282,0.00050833306027874,0.008639561724831282,0.00050833306027874
2023-12-05,0.009156352524704826,-0.005318859088363239,0.010195041105028137,0.010542816658268114,0.014475211613068065,-0.0003477755532399762,0.014475211613068065,0.0003477755532399762
2023-12-06,-0.009986035263647044,0.008673785705796097,0.010027154703775945,0.01082987688192578,-0.01865982096944314,-0.0008027221781498339,0.01865982096944314,0.0008027221781498339
2023-12-07,0.005829856080492277,0.0007596871604100297,0.00915548560742261,0.009274485647463445,0.005070168920082248,-0.00011900004004083455,0.005070168920082248,0.00011900004004083455
2023-12-08,0.00884201098819144,-0.0021814661030506656,0.009760163479803548,0.007206163531103873,0.011023477091242104,0.0025539999486996747,0.011023477091242104,0.0025539999486996747
2023-12-11,-0.00782941721152985,0.007018474094837762,0.009883556439993498,0.006803635351901426,-0.01484789130636761,0.003079921088092072,0.01484789130636761,0.003079921088092072
2023-12-12,0.008295273468890078,-0.007980989401840154,0.009551594693143643,0.006147984694876419,0.01627626287073023,0.0034036099982672242,0.01627626287073023,0.0034036099982672242
2023-12-13,-2.6826281395337147e-05,0.004514617024737482,0.009147307613879453,0.006463124204807229,-0.00454144330613282,0.0026841834090722237,0.00454144330613282,0.0026841834090722237
2023-12-14,-0.022544473571947714,-0.001609350291197418,0.011340570868548096,0.005551112100570489,-0.020935123280750294,0.005789458767977607,0.020935123280750294,0.005789458767977607
2023-12-15,0.013117301035353074,-0.017655621087841366,0.012031261696417621,0.007824794949514607,0.030772922123194442,0.004206466746903014,0.030772922123194442,0.004206466746903014
2023-12-18,0.005178836515596424,-0.016633230812208025,0.011169957154992369,0.00907180147833144,0.021812067327804448,0.0020981556766609295,0.021812067327804448,0.0020981556766609295
2023-12-19,0.0016370558952654593,0.03509993652543666,0.010807336507312719,0.015006948766035876,-0.0334628806301712,-0.004199612258723158,0.0334628806301712,0.004199612258723158
2023-12-20,-0.007072933128324607,0.02034555853359678,0.01053659814260678,0.01608520224726832,-0.02741849166192139,-0.00554860410466154,0.02741849166192139,0.00554860410466154
2023-12-21,0.007878747273946628,-0.0052135865763658935,0.010669911006702854,0.016253331996694525,0.013092333850312521,-0.005583420989991671,0.013092333850312521,0.005583420989991671
2023-12-22,0.0027842485708241527,-0.00019060063628961602,0.010325703057549868,0.016214415199206307,0.0029748492071137687,-0.005888712141656439,0.0029748492071137687,0.005888712141656439
2023-12-26,0.0002135087197258751,-0.0008893376214089219,0.009941928980893917,0.016122551528417062,0.0011028463411347968,-0.006180622547523145,0.0011028463411347968,0.006180622547523145
2023-12-27,-0.0015745784801853297,-0.0022687096991530695,0.009615838335948522,0.015869034066012713,0.0006941312189677397,-0.006253195730064191,0.0006941312189677397,0.006253195730064191
2023-12-28,0.0032345041891498915,-0.00427528658061936,0.009671513974423049,0.015929896345084408,0.007509790769769252,-0.006258382370661359,0.007509790769769252,0.006258382370661359
2023-12-29,0.002025288398982882,-0.001841240165003944,0.005408934671221639,0.015933752935218825,0.003866528563986826,-0.010524818263997187,0.003866528563986826,0.010524818263997187
